strain,name,accession_number,common_name,product,b_number,cog_letter,cog_class,cog_desc
MG1655,ybiX,ECK0793,ybiX,PKHD-type hydroxylase YbiX,b0804,R,General function prediction only,Predicted 2-oxoglutarate- and Fe(II)-dependent dioxygenase YbiX
REL606,GCQD-969,ECB_00771,ybiX,GCQD-969-MONOMER,Not Assigned,R,General function prediction only,Predicted 2-oxoglutarate- and Fe(II)-dependent dioxygenase YbiX
REL606,ybiX,ECB_00771,ybiX,GCQD-969-MONOMER,Not Assigned,R,General function prediction only,Predicted 2-oxoglutarate- and Fe(II)-dependent dioxygenase YbiX
MG1655,pflE,ECK0814,ybiY,putative pyruvate formate-lyase activating enzyme YbiY,b0824,O,"Posttranslational modification, protein turnover, chaperones",Pyruvate-formate lyase-activating enzyme
MG1655,ybiY,ECK0814,ybiY,putative pyruvate formate-lyase activating enzyme YbiY,b0824,O,"Posttranslational modification, protein turnover, chaperones",Pyruvate-formate lyase-activating enzyme
REL606,pflE,ECB_00791,ybiY,GCQD-989-MONOMER,Not Assigned,O,"Posttranslational modification, protein turnover, chaperones",Pyruvate-formate lyase-activating enzyme
REL606,ybiY,ECB_00791,ybiY,GCQD-989-MONOMER,Not Assigned,O,"Posttranslational modification, protein turnover, chaperones",Pyruvate-formate lyase-activating enzyme
MG1655,ybjC,ECK0841,ybjC,DUF1418 domain-containing protein YbjC,b0850,Not Assigned,Not Assigned,Not Assigned
MG1655,ybjC,ECK0841,ybjC,DUF1418 domain-containing protein YbjC,b0850,Not Assigned,Not Assigned,Not Assigned
REL606,GCQD-1053,ECB_00855,ybjC,GCQD-1053-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
REL606,ybjC,ECB_00855,ybjC,GCQD-1053-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
MG1655,ybjD,ECK0867,ybjD,DUF2813 domain-containing protein YbjD,b0876,L,"Replication, recombination and repair","Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains"
MG1655,ybjD,ECK0867,ybjD,DUF2813 domain-containing protein YbjD,b0876,L,"Replication, recombination and repair","Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains"
REL606,GCQD-1079,ECB_00881,ybjD,GCQD-1079-MONOMER,Not Assigned,L,"Replication, recombination and repair","Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains"
REL606,ybjD,ECB_00881,ybjD,GCQD-1079-MONOMER,Not Assigned,L,"Replication, recombination and repair","Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains"
MG1655,ybjG,ECK0831,ybjG,undecaprenyl pyrophosphate phosphatase,b0841,I,Lipid transport and metabolism,Membrane-associated phospholipid phosphatase
MG1655,ybjG,ECK0831,ybjG,undecaprenyl pyrophosphate phosphatase,b0841,I,Lipid transport and metabolism,Membrane-associated phospholipid phosphatase
REL606,GCQD-1006,ECB_00808,ybjG,GCQD-1006-MONOMER,Not Assigned,I,Lipid transport and metabolism,Membrane-associated phospholipid phosphatase
REL606,ybjG,ECB_00808,ybjG,GCQD-1006-MONOMER,Not Assigned,I,Lipid transport and metabolism,Membrane-associated phospholipid phosphatase
MG1655,ybjH,ECK0833,ybjH,uncharacterized protein YbjH,b0843,Not Assigned,Not Assigned,Not Assigned
MG1655,ybjH,ECK0833,ybjH,uncharacterized protein YbjH,b0843,Not Assigned,Not Assigned,Not Assigned
REL606,GCQD-1008,ECB_00810,ybjH,GCQD-1008-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
REL606,ybjH,ECB_00810,ybjH,GCQD-1008-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
MG1655,ybjI,ECK0834,ybjI,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase,b0844,H,Coenzyme transport and metabolism,Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases
MG1655,ybjI,ECK0834,ybjI,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase,b0844,H,Coenzyme transport and metabolism,Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases
REL606,GCQD-1009,ECB_00811,ybjI,GCQD-1009-MONOMER,Not Assigned,H,Coenzyme transport and metabolism,Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases
REL606,ybjI,ECB_00811,ybjI,GCQD-1009-MONOMER,Not Assigned,H,Coenzyme transport and metabolism,Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases
MG1655,ybjJ,ECK0835,ybjJ,inner membrane protein YbjJ,b0845,G,Carbohydrate transport and metabolism,Fucose permease
MG1655,ybjJ,ECK0835,ybjJ,inner membrane protein YbjJ,b0845,G,Carbohydrate transport and metabolism,Fucose permease
REL606,GCQD-1010,ECB_00812,ybjJ,GCQD-1010-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,Fucose permease
REL606,ybjJ,ECB_00812,ybjJ,GCQD-1010-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,Fucose permease
MG1655,ybjL,ECK0838,ybjL,putative transport protein YbjL,b0847,R,General function prediction only,"Uncharacterized membrane protein YbjL, putative transporter"
MG1655,ybjL,ECK0838,ybjL,putative transport protein YbjL,b0847,R,General function prediction only,"Uncharacterized membrane protein YbjL, putative transporter"
REL606,GCQD-1050,ECB_00852,ybjL,GCQD-1050-MONOMER,Not Assigned,R,General function prediction only,"Uncharacterized membrane protein YbjL, putative transporter"
REL606,ybjL,ECB_00852,ybjL,GCQD-1050-MONOMER,Not Assigned,R,General function prediction only,"Uncharacterized membrane protein YbjL, putative transporter"
MG1655,ybjM,ECK0839,ybjM,putative inner membrane protein,b0848,Not Assigned,Not Assigned,Not Assigned
MG1655,ybjM,ECK0839,ybjM,putative inner membrane protein,b0848,Not Assigned,Not Assigned,Not Assigned
REL606,GCQD-1051,ECB_00853,ybjM,GCQD-1051-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
REL606,ybjM,ECB_00853,ybjM,GCQD-1051-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
MG1655,ybjN,ECK0844,ybjN,protein YbjN,b0853,Not Assigned,Not Assigned,Not Assigned
MG1655,ybjN,ECK0844,ybjN,protein YbjN,b0853,Not Assigned,Not Assigned,Not Assigned
REL606,GCQD-1056,ECB_00858,ybjN,GCQD-1056-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
REL606,ybjN,ECB_00858,ybjN,GCQD-1056-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
MG1655,ybjO,ECK0849,ybjO,putative inner membrane protein,b0858,Not Assigned,Not Assigned,Not Assigned
MG1655,ybjO,ECK0849,ybjO,putative inner membrane protein,b0858,Not Assigned,Not Assigned,Not Assigned
REL606,GCQD-1061,ECB_00863,ybjO,GCQD-1061-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
REL606,ybjO,ECB_00863,ybjO,GCQD-1061-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
MG1655,ybjP,ECK0856,ybjP,DUF3828 domain-containing lipoprotein YbjP,b0865,Not Assigned,Not Assigned,Not Assigned
MG1655,ybjP,ECK0856,ybjP,DUF3828 domain-containing lipoprotein YbjP,b0865,Not Assigned,Not Assigned,Not Assigned
REL606,GCQD-1068,ECB_00870,ybjP,GCQD-1068-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
REL606,ybjP,ECB_00870,ybjP,GCQD-1068-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
MG1655,ybjQ,ECK0857,ybjQ,putative heavy metal binding protein YbjQ,b0866,S,Function unknown,"Uncharacterized pentameric protein YbjQ, UPF0145 family"
MG1655,ybjQ,ECK0857,ybjQ,putative heavy metal binding protein YbjQ,b0866,S,Function unknown,"Uncharacterized pentameric protein YbjQ, UPF0145 family"
REL606,GCQD-1069,ECB_00871,ybjQ,GCQD-1069-MONOMER,Not Assigned,S,Function unknown,"Uncharacterized pentameric protein YbjQ, UPF0145 family"
REL606,ybjQ,ECB_00871,ybjQ,GCQD-1069-MONOMER,Not Assigned,S,Function unknown,"Uncharacterized pentameric protein YbjQ, UPF0145 family"
MG1655,ybjS,ECK0859,ybjS,putative epimerase YbjS,b0868,M,Cell wall/membrane/envelope biogenesis,Nucleoside-diphosphate-sugar epimerase
MG1655,ybjS,ECK0859,ybjS,putative epimerase YbjS,b0868,M,Cell wall/membrane/envelope biogenesis,Nucleoside-diphosphate-sugar epimerase
REL606,GCQD-1071,ECB_00873,ybjS,GCQD-1071-MONOMER,Not Assigned,M,Cell wall/membrane/envelope biogenesis,Nucleoside-diphosphate-sugar epimerase
REL606,ybjS,ECB_00873,ybjS,GCQD-1071-MONOMER,Not Assigned,M,Cell wall/membrane/envelope biogenesis,Nucleoside-diphosphate-sugar epimerase
MG1655,ybjT,ECK0860,ybjT,putative NAD(P)-binding protein YbjT,b0869,R,General function prediction only,"Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains"
MG1655,ybjT,ECK0860,ybjT,putative NAD(P)-binding protein YbjT,b0869,R,General function prediction only,"Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains"
REL606,GCQD-1072,ECB_00874,ybjT,GCQD-1072-MONOMER,Not Assigned,R,General function prediction only,"Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains"
REL606,ybjT,ECB_00874,ybjT,GCQD-1072-MONOMER,Not Assigned,R,General function prediction only,"Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains"
MG1655,ybjX,ECK0868,ybjX,DUF535 domain-containing protein YbjX,b0877,S,Function unknown,"Outer membrane protein VirK/YbjX involved in antimicrobial peptide resistance, DUF535 family"
MG1655,ybjX,ECK0868,ybjX,DUF535 domain-containing protein YbjX,b0877,S,Function unknown,"Outer membrane protein VirK/YbjX involved in antimicrobial peptide resistance, DUF535 family"
REL606,GCQD-1080,ECB_00882,ybjX,GCQD-1080-MONOMER,Not Assigned,S,Function unknown,"Outer membrane protein VirK/YbjX involved in antimicrobial peptide resistance, DUF535 family"
REL606,ybjX,ECB_00882,ybjX,GCQD-1080-MONOMER,Not Assigned,S,Function unknown,"Outer membrane protein VirK/YbjX involved in antimicrobial peptide resistance, DUF535 family"
MG1655,ycaC,ECK0888,ycaC,putative hydrolase YcaC,b0897,H,Coenzyme transport and metabolism,Nicotinamidase-related amidase
MG1655,ycaC,ECK0888,ycaC,putative hydrolase YcaC,b0897,H,Coenzyme transport and metabolism,Nicotinamidase-related amidase
REL606,GCQD-1100,ECB_00901,ycaC,GCQD-1100-MONOMER,Not Assigned,H,Coenzyme transport and metabolism,Nicotinamidase-related amidase
REL606,ycaC,ECB_00901,ycaC,GCQD-1100-MONOMER,Not Assigned,H,Coenzyme transport and metabolism,Nicotinamidase-related amidase
MG1655,ycaD,ECK0889,ycaD,putative transporter YcaD,b0898,G,Carbohydrate transport and metabolism,"Predicted arabinose efflux permease AraJ, MFS family"
MG1655,ycaD,ECK0889,ycaD,putative transporter YcaD,b0898,G,Carbohydrate transport and metabolism,"Predicted arabinose efflux permease AraJ, MFS family"
REL606,GCQD-1101,ECB_00902,ycaD,GCQD-1101-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,"Predicted arabinose efflux permease AraJ, MFS family"
REL606,ycaD,ECB_00902,ycaD,GCQD-1101-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,"Predicted arabinose efflux permease AraJ, MFS family"
MG1655,ycaI,ECK0904,ycaI,metallo-&beta;-lactamase superfamily inner membrane protein YcaI,b0913,U,"Intracellular trafficking, secretion, and vesicular transport","DNA uptake channel protein ComEC, N-terminal domain"
MG1655,ycaI,ECK0904,ycaI,metallo-&beta;-lactamase superfamily inner membrane protein YcaI,b0913,U,"Intracellular trafficking, secretion, and vesicular transport","DNA uptake channel protein ComEC, N-terminal domain"
REL606,GCQD-1116,ECB_00917,ycaI,GCQD-1116-MONOMER,Not Assigned,U,"Intracellular trafficking, secretion, and vesicular transport","DNA uptake channel protein ComEC, N-terminal domain"
REL606,ycaI,ECB_00917,ycaI,GCQD-1116-MONOMER,Not Assigned,U,"Intracellular trafficking, secretion, and vesicular transport","DNA uptake channel protein ComEC, N-terminal domain"
MG1655,ycaK,ECK0892,ycaK,putative oxidoreductase YcaK,b0901,R,General function prediction only,Putative NADPH-quinone reductase (modulator of drug activity B)
MG1655,ycaK,ECK0892,ycaK,putative oxidoreductase YcaK,b0901,R,General function prediction only,Putative NADPH-quinone reductase (modulator of drug activity B)
REL606,GCQD-1104,ECB_00905,ycaK,GCQD-1104-MONOMER,Not Assigned,R,General function prediction only,Putative NADPH-quinone reductase (modulator of drug activity B)
REL606,ycaK,ECB_00905,ycaK,GCQD-1104-MONOMER,Not Assigned,R,General function prediction only,Putative NADPH-quinone reductase (modulator of drug activity B)
MG1655,ycaL,ECK0900,ycaL,periplasmic protease YcaL,b0909,O,"Posttranslational modification, protein turnover, chaperones",Zn-dependent protease with chaperone function
MG1655,ycaL,ECK0900,ycaL,periplasmic protease YcaL,b0909,O,"Posttranslational modification, protein turnover, chaperones",Zn-dependent protease with chaperone function
REL606,GCQD-1112,ECB_00913,ycaL,GCQD-1112-MONOMER,Not Assigned,O,"Posttranslational modification, protein turnover, chaperones",Zn-dependent protease with chaperone function
REL606,ycaL,ECB_00913,ycaL,GCQD-1112-MONOMER,Not Assigned,O,"Posttranslational modification, protein turnover, chaperones",Zn-dependent protease with chaperone function
MG1655,ycaM,ECK0890,ycaM,putative transporter YcaM,b0899,E,Amino acid transport and metabolism,"Serine transporter YbeC, amino acid:H+ symporter family"
MG1655,ycaM,ECK0890,ycaM,putative transporter YcaM,b0899,E,Amino acid transport and metabolism,"Serine transporter YbeC, amino acid:H+ symporter family"
REL606,GCQD-1102,ECB_00903,ycaM,GCQD-1102-MONOMER,Not Assigned,E,Amino acid transport and metabolism,"Serine transporter YbeC, amino acid:H+ symporter family"
REL606,ycaM,ECB_00903,ycaM,GCQD-1102-MONOMER,Not Assigned,E,Amino acid transport and metabolism,"Serine transporter YbeC, amino acid:H+ symporter family"
MG1655,ycaN,ECK0891,ycaN,putative DNA-binding transcriptional regulator YcaN,b0900,K,Transcription,"DNA-binding transcriptional regulator, LysR family"
MG1655,ycaN,ECK0891,ycaN,putative DNA-binding transcriptional regulator YcaN,b0900,K,Transcription,"DNA-binding transcriptional regulator, LysR family"
REL606,GCQD-1103,ECB_00904,ycaN,GCQD-1103-MONOMER,Not Assigned,K,Transcription,"DNA-binding transcriptional regulator, LysR family"
REL606,ycaN,ECB_00904,ycaN,GCQD-1103-MONOMER,Not Assigned,K,Transcription,"DNA-binding transcriptional regulator, LysR family"
MG1655,ycaO,ECK0896,ycaO,ribosomal protein S12 methylthiotransferase accessory factor YcaO,b0905,J,"Translation, ribosomal structure and biogenesis",Ribosomal protein S12 methylthiotransferase accessory factor YcaO
MG1655,ycaO,ECK0896,ycaO,ribosomal protein S12 methylthiotransferase accessory factor YcaO,b0905,J,"Translation, ribosomal structure and biogenesis",Ribosomal protein S12 methylthiotransferase accessory factor YcaO
REL606,GCQD-1108,ECB_00909,ycaO,GCQD-1108-MONOMER,Not Assigned,J,"Translation, ribosomal structure and biogenesis",Ribosomal protein S12 methylthiotransferase accessory factor YcaO
REL606,ycaO,ECB_00909,ycaO,GCQD-1108-MONOMER,Not Assigned,J,"Translation, ribosomal structure and biogenesis",Ribosomal protein S12 methylthiotransferase accessory factor YcaO
MG1655,ycaP,ECK0897,ycaP,DUF421 domain-containing protein YcaP,b0906,S,Function unknown,"Uncharacterized membrane protein YcaP, DUF421 family"
MG1655,ycaP,ECK0897,ycaP,DUF421 domain-containing protein YcaP,b0906,S,Function unknown,"Uncharacterized membrane protein YcaP, DUF421 family"
REL606,GCQD-1109,ECB_00910,ycaP,GCQD-1109-MONOMER,Not Assigned,S,Function unknown,"Uncharacterized membrane protein YcaP, DUF421 family"
REL606,ycaP,ECB_00910,ycaP,GCQD-1109-MONOMER,Not Assigned,S,Function unknown,"Uncharacterized membrane protein YcaP, DUF421 family"
MG1655,alkZ,ECK0907,ycaQ,interstrand DNA crosslink repair glycosylase,b0916,L,"Replication, recombination and repair","DNA glycosylase YcaQ, repair of DNA interstrand crosslinks"
MG1655,ycaQ,ECK0907,ycaQ,interstrand DNA crosslink repair glycosylase,b0916,L,"Replication, recombination and repair","DNA glycosylase YcaQ, repair of DNA interstrand crosslinks"
REL606,GCQD-1119,ECB_00920,ycaQ,GCQD-1119-MONOMER,Not Assigned,L,"Replication, recombination and repair","DNA glycosylase YcaQ, repair of DNA interstrand crosslinks"
REL606,ycaQ,ECB_00920,ycaQ,GCQD-1119-MONOMER,Not Assigned,L,"Replication, recombination and repair","DNA glycosylase YcaQ, repair of DNA interstrand crosslinks"
MG1655,ycaR,ECK0908,ycaR,PF03966 family protein YcaR,b0917,J,"Translation, ribosomal structure and biogenesis",RNA methyltransferase activator Trm112/YbaR
MG1655,ycaR,ECK0908,ycaR,PF03966 family protein YcaR,b0917,J,"Translation, ribosomal structure and biogenesis",RNA methyltransferase activator Trm112/YbaR
REL606,GCQD-1120,ECB_00921,ycaR,GCQD-1120-MONOMER,Not Assigned,J,"Translation, ribosomal structure and biogenesis",RNA methyltransferase activator Trm112/YbaR
REL606,ycaR,ECB_00921,ycaR,GCQD-1120-MONOMER,Not Assigned,J,"Translation, ribosomal structure and biogenesis",RNA methyltransferase activator Trm112/YbaR
MG1655,ycbF,ECK0935,ycbF,putative fimbrial chaperone YcbF,b0944,W,Extracellular structures,"P pilus assembly protein, chaperone PapD"
MG1655,ycbF,ECK0935,ycbF,putative fimbrial chaperone YcbF,b0944,W,Extracellular structures,"P pilus assembly protein, chaperone PapD"
REL606,GCQD-1147,ECB_00948,ycbF,GCQD-1147-MONOMER,Not Assigned,W,Extracellular structures,"P pilus assembly protein, chaperone PapD"
REL606,ycbF,ECB_00948,ycbF,GCQD-1147-MONOMER,Not Assigned,W,Extracellular structures,"P pilus assembly protein, chaperone PapD"
MG1655,ycbJ,ECK0910,ycbJ,putative phosphotransferase YcbJ,b0919,Not Assigned,Not Assigned,Not Assigned
MG1655,ycbJ,ECK0910,ycbJ,putative phosphotransferase YcbJ,b0919,Not Assigned,Not Assigned,Not Assigned
REL606,GCQD-1122,ECB_00923,ycbJ,GCQD-1122-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
REL606,ycbJ,ECB_00923,ycbJ,GCQD-1122-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
MG1655,ycbU,ECK0933,ycbU,putative fimbrial protein YcbU,b0942,N,Cell motility,Pilin (type 1 fimbrial protein)
MG1655,ycbU,ECK0933,ycbU,putative fimbrial protein YcbU,b0942,N,Cell motility,Pilin (type 1 fimbrial protein)
REL606,GCQD-1145,ECB_00946,ycbU,GCQD-1145-MONOMER,Not Assigned,N,Cell motility,Pilin (type 1 fimbrial protein)
REL606,ycbU,ECB_00946,ycbU,GCQD-1145-MONOMER,Not Assigned,N,Cell motility,Pilin (type 1 fimbrial protein)
MG1655,ycbV,ECK0934,ycbV,putative fimbrial protein YcbV,b0943,N,Cell motility,Pilin (type 1 fimbrial protein)
MG1655,ycbV,ECK0934,ycbV,putative fimbrial protein YcbV,b0943,N,Cell motility,Pilin (type 1 fimbrial protein)
REL606,GCQD-1146,ECB_00947,ycbV,GCQD-1146-MONOMER,Not Assigned,N,Cell motility,Pilin (type 1 fimbrial protein)
REL606,ycbV,ECB_00947,ycbV,GCQD-1146-MONOMER,Not Assigned,N,Cell motility,Pilin (type 1 fimbrial protein)
MG1655,ycbX,ECK0938,ycbX,6-<i>N</i>-hydroxylaminopurine resistance protein,b0947,C,Energy production and conversion,Ferredoxin
MG1655,ycbX,ECK0938,ycbX,6-<i>N</i>-hydroxylaminopurine resistance protein,b0947,C,Energy production and conversion,Ferredoxin
REL606,GCQD-1150,ECB_00951,ycbX,GCQD-1150-MONOMER,Not Assigned,C,Energy production and conversion,Ferredoxin
REL606,ycbX,ECB_00951,ycbX,GCQD-1150-MONOMER,Not Assigned,C,Energy production and conversion,Ferredoxin
MG1655,ycbZ,ECK0946,ycbZ,putative ATP-dependent protease YcbZ,b0955,O,"Posttranslational modification, protein turnover, chaperones",Predicted ATP-dependent protease
MG1655,ycbZ,ECK0946,ycbZ,putative ATP-dependent protease YcbZ,b0955,O,"Posttranslational modification, protein turnover, chaperones",Predicted ATP-dependent protease
REL606,GCQD-1158,ECB_00959,ycbZ,GCQD-1158-MONOMER,Not Assigned,O,"Posttranslational modification, protein turnover, chaperones",Predicted ATP-dependent protease
REL606,ycbZ,ECB_00959,ycbZ,GCQD-1158-MONOMER,Not Assigned,O,"Posttranslational modification, protein turnover, chaperones",Predicted ATP-dependent protease
MG1655,yccA,ECK0961,yccA,modulator of FtsH protease,b0970,P,Inorganic ion transport and metabolism,"Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family"
MG1655,yccA,ECK0961,yccA,modulator of FtsH protease,b0970,P,Inorganic ion transport and metabolism,"Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family"
REL606,GCQD-1173,ECB_00974,yccA,GCQD-1173-MONOMER,Not Assigned,P,Inorganic ion transport and metabolism,"Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family"
